ticker,cik,filing_date,form,accession_number,primary_document,filing_url,ai_keyword_hits,word_count,ai_intensity_per_1000_words
AMZN,0001018724,2024-05-03,8-K,0001104659-24-057026,tm2413032d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000110465924057026/tm2413032d1_8k.htm,0,363,0.0
AMZN,0001018724,2024-05-14,8-K,0001104659-24-061143,tm2414460d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000110465924061143/tm2414460d1_8k.htm,0,238,0.0
AMZN,0001018724,2024-05-24,8-K,0001104659-24-065117,tm2414140d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000110465924065117/tm2414140d1_8k.htm,1,549,1.0
AMZN,0001018724,2024-08-01,8-K,0001018724-24-000128,amzn-20240801.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000128/amzn-20240801.htm,0,228,0.0
AMZN,0001018724,2024-08-02,10-Q,0001018724-24-000130,amzn-20240630.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000130/amzn-20240630.htm,10,22467,0.4450972537499444
AMZN,0001018724,2024-10-31,8-K,0001018724-24-000158,amzn-20241031.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000158/amzn-20241031.htm,0,228,0.0
AMZN,0001018724,2024-11-01,10-Q,0001018724-24-000161,amzn-20240930.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000161/amzn-20240930.htm,10,23537,0.4248629816884055
AMZN,0001018724,2025-02-06,8-K,0001018724-25-000002,amzn-20250206.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000002/amzn-20250206.htm,0,236,0.0
AMZN,0001018724,2025-02-07,10-K,0001018724-25-000004,amzn-20241231.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/amzn-20241231.htm,21,36017,0.5830580003887053
AMZN,0001018724,2025-04-10,8-K,0001104659-25-033450,tm254123d2_8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000110465925033450/tm254123d2_8k.htm,0,261,0.0
AMZN,0001018724,2025-05-01,8-K,0001018724-25-000034,amzn-20250501.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000034/amzn-20250501.htm,0,228,0.0
AMZN,0001018724,2025-05-02,10-Q,0001018724-25-000036,amzn-20250331.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000036/amzn-20250331.htm,15,21758,0.6894015994117106
AMZN,0001018724,2025-05-22,8-K,0001104659-25-052014,tm2515134d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000110465925052014/tm2515134d1_8k.htm,2,452,2.0
AMZN,0001018724,2025-07-31,8-K,0001018724-25-000084,amzn-20250731.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000084/amzn-20250731.htm,0,228,0.0
AMZN,0001018724,2025-08-01,10-Q,0001018724-25-000086,amzn-20250630.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000086/amzn-20250630.htm,15,22604,0.6635993629446116
AMZN,0001018724,2025-10-30,8-K,0001018724-25-000121,amzn-20251030.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000121/amzn-20251030.htm,0,228,0.0
AMZN,0001018724,2025-10-31,10-Q,0001018724-25-000123,amzn-20250930.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000123/amzn-20250930.htm,15,23769,0.6310740880979427
AMZN,0001018724,2025-11-20,8-K,0001104659-25-114647,tm2530638d3_8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000110465925114647/tm2530638d3_8k.htm,0,532,0.0
